query,name,place_id,full_address,country,city,site,type,description,category,subtypes,rating,reviews,reviews_link,photo,range,email_1,email_2,email_3,instagram,website_title,website_description
"Boutique Hotel, Holbox , 77310",BLISS Apartments Holbox,ChIJ69PtM4mNTY8R7xSf0X791Yk,"Av. Pedro Joaquín Coldwell esq, Estrella, 77310 Holbox, Q.R.",Mexico,Holbox,https://www.blissapartmentsholbox.com/,Hotel,,hotels,Hotel,4.1,24,"https://search.google.com/local/reviews?placeid=ChIJ69PtM4mNTY8R7xSf0X791Yk&q=Boutique+Hotel,+Holbox+,+77310&authuser=0&hl=en&gl=MX",https://lh3.googleusercontent.com/gps-proxy/AMy85WKJ04zOdQAdeVzeSHNyIadUPV2W6rnDEHmnoV3-T4lSagBmEOjrgsLXnoXhQRNJAjwAtktna8iN83auqdQ0DJqfaMBEAqF8dGIVyZY7krC6ixS4SMFbINGzNPvGSbKxLfGIAxrKMd_Rwd2a1m-tA-7NBizIPGV5zaxcTXoocrZfCN6doEYktjpq=w800-h500-k-no,,blissapartmentsholbox@gmail.com,ecommerce@nahhotels.com,cxcnahhotels@gmail.com,,Bliss Apartments Holbox | Quintana Roo,"Bliss Apartments Holbox está ubicado en la hermosa isla de Holbox, es un edificio de solo 6 departamentos  y todos totalmente independientes, a pocas cuadras de la playa y el lugar perfecto para hospedarse y disfrutar de unas vacaciones inolvidables.

Bliss Apartments ofrece las comodidades únicas del hogar; el ambiente de un apartamento con servicios e instalaciones exclusivas. Cada Bliss Apartments está diseñado para acomodar a familias, huéspedes corporativos y grupos de profesionales que trabajan en la isla.  ES DE LOS POCOS LUGARES EN HOLBOX DONDE FACILMENTE DUERMEN 8 PERSONAS EN LA MISMA UNIDAD.

Ubicado en una de las zonas más tranquilas de isla a tan solo 100 mts. de la playa, una caminata de diez minutos le llevará al centro de la isla."
"Boutique Hotel, Holbox , 77310",Blue Holbox,ChIJv5jk14uNTY8RxYqmoEnX68Y,"Beach front, Zona hotelera, 77310 Holbox, Q.R.",Mexico,Holbox,http://www.blueholboxhotel.mx/,Hotel,,hotels,Hotel,3.8,288,"https://search.google.com/local/reviews?placeid=ChIJv5jk14uNTY8RxYqmoEnX68Y&q=Boutique+Hotel,+Holbox+,+77310&authuser=0&hl=en&gl=MX",https://lh3.googleusercontent.com/gps-proxy/AMy85WKWq6o2fbr_jH4H681xfK3kK0PAgsO6kEziXQVEGH3QcNmpyk5OGZLSWb9dkWOZU7gr8DeudAKM5ei-Ulut4BtaKF88tFYUr3GxFilja3wMfLza-SZekBeGZIOtKwAYkS838Ghq7HxMX1UwT3kMqyrZCJCunOE7JCJU5X49oYzkOdx5C6IH-bzI=w800-h500-k-no,,mail@blueholboxhotel.mx,,,,,
"Boutique Hotel, Holbox , 77310",Boox Casa,ChIJ1QBZOduTTY8R-fuNeN_RVNE,"77310 Isla, 77310 Holbox, Q.R.",Mexico,Holbox,http://www.booxcasa.com/,Hotel,,hotels,Hotel,4.4,24,"https://search.google.com/local/reviews?placeid=ChIJ1QBZOduTTY8R-fuNeN_RVNE&q=Boutique+Hotel,+Holbox+,+77310&authuser=0&hl=en&gl=MX",https://lh3.googleusercontent.com/gps-proxy/AMy85WLgywz-igifMNWCOD7bgT-cIlHIhLWncEgHQGqitKtZVTrHUMbr1vO1nX0tialK0iuQyjBSmlMroGblcEGoWkcwSfeWqBFGTqdxodC-5rjuLhGNE-Kp5sxLmH29WWIBg6u1yqaPQZdBkWkifIm64g66HQV6hEMfI_nEl3OkWN_C6QuG04reh3c=w800-h500-k-no,,alex@conexionbiz.mx,booxcasa.reservations@gmail.com,cocolimited.reservations@gmail.com,,Boox Casa,
"Boutique Hotel, Holbox , 77310",Brisa Del Mar Holbox,ChIJGxCM6nyTTY8R3zEis-cjhVA,"C. Esmedregal 287, 77310 Holbox, Q.R.",Mexico,Holbox,https://www.reservaonline.support/brisadelmar/reservas.html,Hotel,,hotels,Hotel,4.6,33,"https://search.google.com/local/reviews?placeid=ChIJGxCM6nyTTY8R3zEis-cjhVA&q=Boutique+Hotel,+Holbox+,+77310&authuser=0&hl=en&gl=MX",https://lh5.googleusercontent.com/p/AF1QipPi6o11EO0AMquWCba-JGyc1Nb0jjq7l6Mugj93=w800-h500-k-no,,,,,,Reserva Online,
"Boutique Hotel, Holbox , 77310",Cabañas Casa Maya Holbox Frente Al Mar,ChIJXe962CF2hIYRndwTVZBu1xg,"P.º Carey, 77310 Holbox, Q.R.",Mexico,Holbox,https://direct-book.com/properties/hotelcasamayaholboxdirect?locale=es,Hotel,"Casual beachside hotel featuring bright rooms, a bar & a shared lounge, plus kayak rentals.",hotels,Hotel,3.8,336,"https://search.google.com/local/reviews?placeid=ChIJXe962CF2hIYRndwTVZBu1xg&q=Boutique+Hotel,+Holbox+,+77310&authuser=0&hl=en&gl=MX",https://lh5.googleusercontent.com/p/AF1QipPEmuYxuU-ymuY8SxSxFTyK-BGho2uhbKb9Yj6V=w800-h500-k-no,3 stars,tsaakikhotelspa@gmail.com,reservaciones@hotelposadaelzaguan.com,hotelcasapalomera@gmail.com,,﻿,
"Boutique Hotel, Holbox , 77310",Cabañas Chac Mool,ChIJwXdPu3WSTY8RkcwKp2srUS0,"Esmedregal y Tiburón Ballena, C. Porfirio Díaz, 77310 Holbox, Q.R.",Mexico,Holbox,,Hotel,,hotels,Hotel,4.2,24,"https://search.google.com/local/reviews?placeid=ChIJwXdPu3WSTY8RkcwKp2srUS0&q=Boutique+Hotel,+Holbox+,+77310&authuser=0&hl=en&gl=MX",https://lh3.googleusercontent.com/gps-proxy/AMy85WIrAprxWh7oX60_QZtVSzLDwCt0WBvBNzNjtADaryVfdP5ue4RFY5R-2IIvJfzocHJKfmca8Iy1nZtie8jurbkxOx7xzgVcnMmfWCvyj0bPZBlbfLD1hDMKgXiGcGu413p0xHEZrdgj9E6KPFx-PNo0Ze8NSDWpIKa6XBP2dTaUrfk1LCN8BfVlaw=w800-h500-k-no,3 stars,,,,,,
"Boutique Hotel, Holbox , 77310",Cabañas Coconut,ChIJ_YSzPnSSTY8RMRySHMReygI,"Av. Tiburon Ballena y Hernan Cortes, 77310 Holbox, Q.R.",Mexico,Holbox,https://www.hotelcabanascoconutbymij.com/,Log cabins,,Cabañas de madera,"Log cabins, Hotel",4.6,425,"https://search.google.com/local/reviews?placeid=ChIJ_YSzPnSSTY8RMRySHMReygI&q=Boutique+Hotel,+Holbox+,+77310&authuser=0&hl=en&gl=MX",https://lh3.googleusercontent.com/gps-proxy/AMy85WIH2sa8gOyg2i9XHRBPsCM8PX-lHfmW2L0t98A1C4hA089HU5VeA-MyWaCNwleRcx1QD52kadeI7mBCmicey1b2moMkaLwIEWpcET587cr3py2Qj-LOooAvzadU3Ia4slmXX8ZWd43_Fs-OaRsALBhk-fqAXIFF58jeYy_v0kblTlbY5QLUobcp=w800-h500-k-no,,rrhh@mijhotels.com,contacto@mijhotels.com,recepcioncoconut@mijhotels.com,,,
"Boutique Hotel, Holbox , 77310",Cabañas La Caleta,ChIJq_brLnGSTY8RHKRxO4fpS1Y,"Morelos, 77310 Holbox, Q.R.",Mexico,Holbox,,Hotel,,hotels,Hotel,3.5,4,"https://search.google.com/local/reviews?placeid=ChIJq_brLnGSTY8RHKRxO4fpS1Y&q=Boutique+Hotel,+Holbox+,+77310&authuser=0&hl=en&gl=MX",https://lh5.googleusercontent.com/p/AF1QipM4L55qXgsKMndkCMANTzXzcN7F9mAu5uW908TA=w800-h500-k-no,,,,,,,
"Boutique Hotel, Holbox , 77310",Capital O Art Maya Rooms,ChIJbShh32KNTY8R74bZBdcvJdk,"Downtown Main Square, 77310 Holbox, Q.R.",Mexico,Holbox,https://www.oyorooms.com/MX/?utm_source=GMB_MX_SO,Hotel,,hotels,Hotel,4.4,24,"https://search.google.com/local/reviews?placeid=ChIJbShh32KNTY8R74bZBdcvJdk&q=Boutique+Hotel,+Holbox+,+77310&authuser=0&hl=en&gl=MX",https://lh5.googleusercontent.com/p/AF1QipNwAN0vt4ZSVfWFsA7uevJr3rWRRBxdbAxJBxJp=w800-h500-k-no,,akshay.bansal@oyorooms.com,sweta.rai@oyorooms.com,brandon.scarabin@oyorooms.com,https://instagram.com/oyorooms,OYO: India's Best Online Hotel Booking Site for Sanitized Stays,"Stay safe at Sanitised budget hotels in over 230 cities, each available with standardized AC Rooms, Breakfast, LED TV, Wi-Fi, and Hygienic Washrooms. Enjoy a pleasant day wherever you go with OYO."
"Boutique Hotel, Holbox , 77310",Casa Aloha,ChIJZ0bGsiCTTY8RJyGWlzhHcE0,"C. P.º Kuka 27, 77310 Holbox, Q.R.",Mexico,Holbox,,Hotel,,hotels,Hotel,4.4,53,"https://search.google.com/local/reviews?placeid=ChIJZ0bGsiCTTY8RJyGWlzhHcE0&q=Boutique+Hotel,+Holbox+,+77310&authuser=0&hl=en&gl=MX",https://lh5.googleusercontent.com/p/AF1QipNjKz9p8u7xEYIY_61B0ZGo1GuB7LVawPdd3FBS=w800-h500-k-no,,,,,,,
"Boutique Hotel, Holbox , 77310",Casa Amores,ChIJ69jLd8WNTY8RSbSXTNcTX6k,"77310 Conocido, 77310 Holbox, Q.R.",Mexico,Holbox,,Hotel,,hotels,Hotel,4.5,4,"https://search.google.com/local/reviews?placeid=ChIJ69jLd8WNTY8RSbSXTNcTX6k&q=Boutique+Hotel,+Holbox+,+77310&authuser=0&hl=en&gl=MX",https://lh5.googleusercontent.com/p/AF1QipMsmapctwxWBhjftzhRg_SYzVdZnyZ_EX8H19wT=w800-h500-k-no,,casaamoresstudios@gmail.com,,,,,
"Boutique Hotel, Holbox , 77310",Casa Astral Luxury Hotel,ChIJjwCqTqWNTY8Rkhxvy3ctBtU,"C. Caguama, 77310 Holbox, Q.R.",Mexico,Holbox,http://www.hotelcasaastral.com/,Hotel,,hotels,"Hotel, Holiday home, Holiday apartment",4.5,157,"https://search.google.com/local/reviews?placeid=ChIJjwCqTqWNTY8Rkhxvy3ctBtU&q=Boutique+Hotel,+Holbox+,+77310&authuser=0&hl=en&gl=MX",https://lh5.googleusercontent.com/p/AF1QipMf3_ilEsbc8HjuKelz8aIgoeZKnTqEiz7iPuO7=w800-h500-k-no,4 stars,ecommerce@nahhotels.com,sales@nahhotels.com,,,Casa Astral Luxury Hotel | Holbox,"CASA ASTRAL LUXURY HOTEL esta diseñado con el fin de dar a todos nuestros clientes una experiencia de confort, calidad y relajación. Estamos ubicados en una de las zonas mas tranquilas de isla a tan solo unos mts. de la playa y a 10 minutes a pie del centro del pueblo. Contamos con zona de roof con piscina con vistas panorámicas al mar, recepción, servicio de WiFi, Smart TV, contratación de tours, entre otros.
Nuestro principal enfoque está en brindar el mejor servicio posible, para que cada cliente disfrute de la Isla de Holbox y convierta sus vacaciones en una experiencia inolvidable."
"Boutique Hotel, Holbox , 77310",Casa Blue,ChIJjaRZAwCTTY8ROrQaqDu67SM,"Calle Palomino, Calle Gerónimo de Aguilar con, 77310 Holbox, Q.R.",Mexico,Holbox,,Hotel,,hotels,"Hotel, Holiday apartment rental",5.0,1,"https://search.google.com/local/reviews?placeid=ChIJjaRZAwCTTY8ROrQaqDu67SM&q=Boutique+Hotel,+Holbox+,+77310&authuser=0&hl=en&gl=MX",https://lh5.googleusercontent.com/p/AF1QipMDmgS_I_ik974TcRORlue6EWm4NCpVAOg5zrxR=w800-h500-k-no,,,,,,,
"Boutique Hotel, Holbox , 77310",Casa Cat Ba,ChIJcxzzCGuNTY8RwcLHgj-r0Tw,"C. Canane, 77310 Holbox, Q.R.",Mexico,Holbox,http://www.casacatba.com/,Hotel,"Elegant beachfront hotel with 5 airy rooms, plus a deck, an open-air bar & breakfast.",hotels,Hotel,4.6,51,"https://search.google.com/local/reviews?placeid=ChIJcxzzCGuNTY8RwcLHgj-r0Tw&q=Boutique+Hotel,+Holbox+,+77310&authuser=0&hl=en&gl=MX",https://lh5.googleusercontent.com/p/AF1QipO1AoreT1nTYiGqpMhq9a0Iaf30d5EhONAnyZJm=w800-h500-k-no,,info@casacatba.com,,,https://www.instagram.com/p,Casa Cat Ba | A Beachfront Hideaway on Isla Holbox,
"Boutique Hotel, Holbox , 77310",Casa Chujuk,ChIJEUtsVw2TTY8RzEB7TMgWK9I,"Calle Palomino entre Gonzalo Guerrero, C. Hernán Cortés y, 77310 Holbox, Q.R.",Mexico,Holbox,http://www.casachujukholbox.com/,Hotel,Simple rooms with exterior entrances in a low-key hotel featuring a terrace & an outdoor pool.,hotels,Hotel,4.8,84,"https://search.google.com/local/reviews?placeid=ChIJEUtsVw2TTY8RzEB7TMgWK9I&q=Boutique+Hotel,+Holbox+,+77310&authuser=0&hl=en&gl=MX",https://lh5.googleusercontent.com/p/AF1QipN-zLNqzWIrxkYMAXTc6l3gQskE2djnx9Gx90mf=w800-h500-k-no,,info@casachujukholbox.com,,,,,
"Boutique Hotel, Holbox , 77310",Casa Corona Holbox México,ChIJZ8OuwCSTTY8RSM1K8Gorep0,"Frente al centro de Salud, Calle Tiburón Ballena, 77310 Holbox, Q.R.",Mexico,Holbox,http://casacoronaholbox.com/,Hotel,,hotels,Hotel,4.5,25,"https://search.google.com/local/reviews?placeid=ChIJZ8OuwCSTTY8RSM1K8Gorep0&q=Boutique+Hotel,+Holbox+,+77310&authuser=0&hl=en&gl=MX",https://lh5.googleusercontent.com/p/AF1QipNoVCigTJ8G5A-sIZTiuB0Gc79iPZjY3R4X1khm=w800-h500-k-no,,hello@rfuenzalida.com,info@indiantypefoundry.com,matt@pixelspread.com,,Hotel en Holbox,"a Solo unos pasos del Muelle, Frente al centro de Salud, Habitaciones Con WiFi, Cocineta, Frigobar, Cafetera Horno etc. y a solo unos pasos del centro y de la playa"
"Boutique Hotel, Holbox , 77310",Casa de Luigi,ChIJCeYyYZKNTY8R8h_3cg7ha3Y,"77310 Holbox, Quintana Roo",Mexico,Holbox,,Hotel,,hotels,Hotel,3.9,7,"https://search.google.com/local/reviews?placeid=ChIJCeYyYZKNTY8R8h_3cg7ha3Y&q=Boutique+Hotel,+Holbox+,+77310&authuser=0&hl=en&gl=MX",https://lh3.googleusercontent.com/gps-proxy/AMy85WL2_zkakOkJerMu2GQu8d7DLrtKPgufGA4-xw18I9iEVgVDprmVFSH4N2Xumtwn-0NveFNWfyuACzfsU95A5yWwDfbQw3nUX8iESD3aI5NvZU8nUVroC8abc3jduybbQFxwPwkXrFCvCbaeSc20eCUURLT81IGMtbOjWiBOVk_7LhBUy55lCMvT=w800-h500-k-no,,,,,,,
"Boutique Hotel, Holbox , 77310",Casa del Alux,ChIJJeLLJ3OSTY8RsxASpqfUVlg,"Calle Chac-Chi esquina, 77310 Holbox, Q.R.",Mexico,Holbox,https://www.casadelalux.com/,Hotel,,hotels,"Hotel, Holiday home, Holiday apartment, Vacation home rental agency",4.6,30,"https://search.google.com/local/reviews?placeid=ChIJJeLLJ3OSTY8RsxASpqfUVlg&q=Boutique+Hotel,+Holbox+,+77310&authuser=0&hl=en&gl=MX",https://lh5.googleusercontent.com/p/AF1QipO6s-er-V3U_LZg8hveD3aaX6214Cvv7uXWd2TV=w800-h500-k-no,,casadelalux@gmail.com,,,,Casa del Alux,"Ubicado en el corazón de la zona hotelera de la isla y a tan sólo unos cuantos pasos de la playa, además de estar frente a una hermosa laguna natural que conserva una gran variedad de flora y fauna nativa"
"Boutique Hotel, Holbox , 77310",Casa del Viento,ChIJITH3cIqNTY8RlnhZ7dmEODI,"Av. Pedro Joaquín Coldwell s/n, Centro, 77310 Holbox, Q.R.",Mexico,Holbox,,Hotel,,hotels,Hotel,4.5,178,"https://search.google.com/local/reviews?placeid=ChIJITH3cIqNTY8RlnhZ7dmEODI&q=Boutique+Hotel,+Holbox+,+77310&authuser=0&hl=en&gl=MX",https://lh5.googleusercontent.com/p/AF1QipMejYVMY_Leg9sHIybmn7j7sPQmA1fBz_9RAwo=w800-h500-k-no,3 stars,casadelviento.holbox@gmail.com,,,,,
"Boutique Hotel, Holbox , 77310",Casa Francesca,ChIJ0aQ_BZCNTY8RqH03mx-sEQQ,"77310 Holbox, Quintana Roo",Mexico,Holbox,,Bed & breakfast,,Chambre d'hôtes,Bed & breakfast,5.0,7,"https://search.google.com/local/reviews?placeid=ChIJ0aQ_BZCNTY8RqH03mx-sEQQ&q=Boutique+Hotel,+Holbox+,+77310&authuser=0&hl=en&gl=MX",https://lh5.googleusercontent.com/p/AF1QipMs5emdHnNun4f3SQTZOJmqX3TeV4p6H5tWtsWU=w800-h500-k-no,,,,,,,
"Boutique Hotel, Holbox , 77310",Casa Frida Holbox,ChIJtdBrD3SSTY8R5Ic6yOuaD2s,"Colonia, Calle Gonzalez Guerrero s/n, 77310 Isla Holbox, Q.R.",Mexico,Isla Holbox,,Lodging,,Alojamiento,"Lodging, Hotel",4.2,120,"https://search.google.com/local/reviews?placeid=ChIJtdBrD3SSTY8R5Ic6yOuaD2s&q=Boutique+Hotel,+Holbox+,+77310&authuser=0&hl=en&gl=MX",https://lh5.googleusercontent.com/p/AF1QipOjDPHRgLtNj_9oSDE21XwJfoIr-H4VtNPbvHkQ=w800-h500-k-no,3 stars,lolitaholbox@gmail.com,,,,,
"Boutique Hotel, Holbox , 77310",Casa Gonza Holbox,ChIJ7fZ_vOiNTY8R_veQghKPdLQ,"Calle Caguama entre Calamar y Coral Punta Coco, 77310 Isla Holbox, Q.R.",Mexico,Isla Holbox,https://www.airbnb.com/rooms/15138804,Hotel,,hotels,Hotel,4.4,17,"https://search.google.com/local/reviews?placeid=ChIJ7fZ_vOiNTY8R_veQghKPdLQ&q=Boutique+Hotel,+Holbox+,+77310&authuser=0&hl=en&gl=MX",https://lh5.googleusercontent.com/p/AF1QipMxWN8etIc8Ox1p9Xrk6_2RfOcTI1d9eCsqHWpG=w800-h500-k-no,,terms@airbnb.com,ray.perrone@airbnb.com,kahty.meyer@airbnb.com,https://instagram.com/airbnb,"2 Rooms|2 Baths|3 Beds + Sleeper Sofa|Beach View - Apartments for Rent in Cocoa Beach, Florida, United States - Airbnb","Feb 19, 2024 - Entire rental unit for $295. Welcome to our beachfront retreat in Cocoa Beach, Florida! This spacious 2-bedroom, 2-bathroom condo offers a perfect blend of comfort and coastal ..."
"Boutique Hotel, Holbox , 77310",Casa HM Villa del Mar,ChIJ8-AcfMaNTY8Ri4KJM_k-feg,"C. Cherna, 77310 Holbox, Q.R.",Mexico,Holbox,https://www.casahmvilladelmar.com/,Lodging,,Lodging,Lodging,4.0,6,"https://search.google.com/local/reviews?placeid=ChIJ8-AcfMaNTY8Ri4KJM_k-feg&q=Boutique+Hotel,+Holbox+,+77310&authuser=0&hl=en&gl=MX",https://lh5.googleusercontent.com/p/AF1QipP5d6Dts3HAyA8pZ34izkMV6EPhkCy8Bxq28MMn=w800-h500-k-no,,guestservicepalapasdelmar@hmhotels.net,direcommerce@hmhotels.net,guestserviceparaiso@hmhotels.net,https://www.instagram.com/hmhotels,"Casa HM Villa del Mar | Isla Holbox, Mexico - Official website","Casa HM Villa del Mar is a luxury villa for rent on the island of Holbox, Mexico. 2 large terraces and private swimming pools. 100 metres from the beach."
"Boutique Hotel, Holbox , 77310",Casa Hood Hotel Boutique,ChIJGUuMxfiNTY8RfC5LtTcMU6M,"Av. Pedro Joaquín Coldwell S/N, 77310 Holbox, Q.R.",Mexico,Holbox,,Hotel,,hotels,Hotel,5.0,1,"https://search.google.com/local/reviews?placeid=ChIJGUuMxfiNTY8RfC5LtTcMU6M&q=Boutique+Hotel,+Holbox+,+77310&authuser=0&hl=en&gl=MX",https://lh5.googleusercontent.com/p/AF1QipNMSXxg7efQ9-3EBieFOvOjbhXX04DS7seEZdBu=w800-h500-k-no,,,,,,,
"Boutique Hotel, Holbox , 77310",Casa Hridaya Hotel Boutique,ChIJ0UqA3BOSTY8RLJBAyAJLA_g,"77310 Holbox, Quintana Roo",Mexico,Holbox,https://casahridayahotelboutique.mxhotel.site/,Hotel,,hotels,Hotel,3.8,58,"https://search.google.com/local/reviews?placeid=ChIJ0UqA3BOSTY8RLJBAyAJLA_g&q=Boutique+Hotel,+Holbox+,+77310&authuser=0&hl=en&gl=MX",https://lh3.googleusercontent.com/gps-proxy/AMy85WKf-cZ9HbFik01iAIjCJCXEmj6uxFC4BQxmIRt9FF-nfZ2pPS-QdS01vePx6DJfWq_DMkH2OKpcrU00JC3GyaVhg9PjtxHCIuhnNt1m0Dsw-BfU8NoPPhCDjSwwJGOIhgavjiCuRRI3Jl_xN8AgykGIYRvGd3JlLhBYB6ruipoZ1qci2mHmZC-xHg=w800-h500-k-no,,,,,,"Casa Hridaya Hotel Boutique, Holbox Island. Booking Website","Book from $179 on the Casa Hridaya Hotel Boutique website at Holbox Island, Mexico. Free cancellation! Call us today +52 81 1189 8599."
"Boutique Hotel, Holbox , 77310",Casa HX,ChIJmZh4MIqNTY8Rplxz-CcXjEk,"Av. Pedro Joaquín Coldwell, Predio 006, 77310 Isla Holbox, Q.R.",Mexico,Isla Holbox,http://www.casahx.com/,Hotel,"Chic quarters in a relaxed hotel with a rooftop bar & a restaurant, plus spa treatments & a pool.",hotels,"Hotel, Fine dining restaurant, Spa",4.7,391,"https://search.google.com/local/reviews?placeid=ChIJmZh4MIqNTY8Rplxz-CcXjEk&q=Boutique+Hotel,+Holbox+,+77310&authuser=0&hl=en&gl=MX",https://lh5.googleusercontent.com/p/AF1QipN9JZLSpbFIIYeEULfoNfx3bO8nqmPbiEbDATab=w800-h500-k-no,3 stars,,,,,"Casa HX – Adults Only | Holbox, México","Enjoy our hotel with terrace and incredible sea views located in Punta Cocos, Holbox."
"Boutique Hotel, Holbox , 77310",Casa Iguana Hotel,ChIJ9cgVuwySTY8RgluXRkYh_Ms,"1 Chac Chi Street, Calle Chac-Chi 1, 77310 Holbox, Q.R.",Mexico,Holbox,http://www.casaiguanaholbox.com/,Hotel,"Simple rooms in an informal beachfront hotel with outdoor pools, a spa & a restaurant.",hotels,Hotel,4.4,289,"https://search.google.com/local/reviews?placeid=ChIJ9cgVuwySTY8RgluXRkYh_Ms&q=Boutique+Hotel,+Holbox+,+77310&authuser=0&hl=en&gl=MX",https://lh3.googleusercontent.com/gps-proxy/AMy85WIQA0lK-W8Z-LhlrNst0vQzjRcqQ5IeG3s_XQ4QELN-vq6i5hzE-O7Zn0iPUFRFQIYRnLnLzse5SpvteyTL8Y2JbKCQWA-0z-LeNlmBAd4nyiINSVydszm1ocgwBa3tKctwOGfMiTFJxaJcavUT58sdnL7X-NMHFM4kKNLzKO3sN7EX8u-Plaqc=w800-h500-k-no,3 stars,casaiguanahbx@hotmail.com,,,,Casa Iguana Holbox,Sitio oficial del hotel Casa Iguana en Isla Holbox Mexico
"Boutique Hotel, Holbox , 77310",Casa Luz Beachfront,ChIJcZNXl_mNTY8RNM6o-DSpWAA,"C. Erizo, 77310 Holbox, Q.R.",Mexico,Holbox,https://www.casaluzholbox.com/,Hotel,,hotels,Hotel,3.4,8,"https://search.google.com/local/reviews?placeid=ChIJcZNXl_mNTY8RNM6o-DSpWAA&q=Boutique+Hotel,+Holbox+,+77310&authuser=0&hl=en&gl=MX",https://lh3.googleusercontent.com/gps-proxy/AMy85WI3qxxePbVid_woblnCxtiwd-VzdKLQQRFlB3YCWj6S9QVHB33IV-RxFWiYa_-qzqpCCrF-PjbyRZwq8Az3VoWvOYmM0FYxPbkOTInyrLlRjdBnNvUlX95H4VcMlqefNpJj82fL8hrvVlIsMBvPuTrFvuBFyHm4zpIsYMLjLKuOedZ3hY6S56JeGw=w800-h500-k-no,,casaluzbeachfront@gmail.com,ecommerce@nahhotels.com,cxcnahhotels@gmail.com,https://www.instagram.com/casaluz.holbox,"Casa Luz Holbox | Beachfront, México","Casa Luz Beachfront, donde podrás relajarte, tomar el sol, jugar en nuestro patio o ver atardeceres magníficos cada día desde nuestra terraza Pregúntanos por nuestros tours, renta de bicicletas y carritos de golf para hacer de tu experiencia, la mejor. Casa Luz Beachfront ofrece WiFi en todas sus habitaciones, A/C y limpieza todos los días. También contamos con servicio de masajes (costo extra), así como un increíble patio común con una red de volleyball, camastros."
"Boutique Hotel, Holbox , 77310",Casa Mech,ChIJb4axk-6TTY8R5t1LTh9VWjU,"C. Carito 16, centro, 77310 Holbox, Q.R.",Mexico,Holbox,http://hotelcasamech.com/,Indoor lodging,,Alojamiento en interiores,Indoor lodging,4.9,68,"https://search.google.com/local/reviews?placeid=ChIJb4axk-6TTY8R5t1LTh9VWjU&q=Boutique+Hotel,+Holbox+,+77310&authuser=0&hl=en&gl=MX",https://lh3.googleusercontent.com/gps-proxy/AMy85WJGpr6v0PJ7P3D65C_D1YO-HPJTQ5PwHUHBNKhIicqs53p-LsqEMAaWL3HhYKIePJBRchVUz1O5aYW01MT0KAiHj2TtfaGy17yYUZZiXB7GXFxa3ELaINwtU6aU9YAgsKhxKiXGx8altBc3JKYkaLZxLFgxnI7uCHrYJ0vTh9TOb-0J4NkFwq6W=w800-h500-k-no,,hola@hotelcasamech.com,ideas@quimaira.com,,https://www.instagram.com/casamechholbox,"Inicio | Hotel Casa Mech Hotel Casa Mech, Holbox, Vacaciones, Casa Mech Holbox, Alojamiento en Holbox, Alojamiento en Holbox, Hotel Quintana Roo, Vacaciones, hotel holbox, hotel holbox, hotel quintana roo","Hotel boutique ubicado en el el corazón de la Isla de Holbox, Quintana Roo con 6 habitaciones, hotel en holbox"
"Boutique Hotel, Holbox , 77310",Casa Muuch,ChIJNcn1iz-NTY8Rhkcev-v7Jkg,"Calle Charal Holbox, 77310 Holbox, Q.R.",Mexico,Holbox,http://casamuuch.com/,Hotel,,hotels,Hotel,4.4,46,"https://search.google.com/local/reviews?placeid=ChIJNcn1iz-NTY8Rhkcev-v7Jkg&q=Boutique+Hotel,+Holbox+,+77310&authuser=0&hl=en&gl=MX",https://lh3.googleusercontent.com/gps-proxy/AMy85WIXEALRRJWG2snOnpHAMPSo2OcI1seesaGzaw6GZz4zR6770a6O2NcNxv859W1omBB_f1dZ3fQ-5-AptAb4obtyZg0nliUUZ9N7OFvgSij0fpIOuoIpXbVVK2WioiEA_0v6nx7WNL-oISSEOA0ZY2p0G3xmh77RDudkhDWDFfUhhPTL9_fzwAeRIQ=w800-h500-k-no,4 stars,muuchinfo@casamuuch.com,,,https://www.instagram.com/casamuuch.holbox,Casa Muuch – Renta Vacacional en Holbox,
"Boutique Hotel, Holbox , 77310",Casa Nino Holbox,ChIJj-85o7GNTY8RMLeyBcwiKGc,"C. Caguama, 77310 Holbox, Q.R.",Mexico,Holbox,,Villa,,Villa,Villa,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=HgVLHttfCOQJAtCc1zOkhw&cb_client=search.gws-prod.gps&w=800&h=500&yaw=273.8109&pitch=0&thumbfov=100,,,,,,,
"Boutique Hotel, Holbox , 77310",Casa Noma-Noma,ChIJ8WWrbWSNTY8Rb5m2ydUi130,"C. Macabi, 77310 Isla Holbox, Q.R.",Mexico,Isla Holbox,http://www.casanomanoma.com/,Hotel,,hotels,"Hotel, Wellness center",5.0,9,"https://search.google.com/local/reviews?placeid=ChIJ8WWrbWSNTY8Rb5m2ydUi130&q=Boutique+Hotel,+Holbox+,+77310&authuser=0&hl=en&gl=MX",https://lh5.googleusercontent.com/p/AF1QipNEqPg_imD6d2KXcNoXSQ7SfmsgM1nrMY7Tj9rZ=w800-h500-k-no,,info@casanomanoma.com,reservacion@casanomanoma.com,reservaciones@casanomanoma.com,https://www.instagram.com/casanomanoma,Casa Noma-Noma,
